id,title,complaint_text,user_id,timestamp,view,url,complaint_answer_container,comments_count,comments,complaint_text_preview,supported
33091643,İlgisiz Acenta Nedeniyle Tatil Planım Ve Bütçem Olumsuz Etkilendi,"Setur tatil sitesi çok ilgisiz bir acente. Temmuzun ilk haftası için tatil planladım. Son gün, otelin dolu olduğunu ve görüşüp bana dönüş sağlanacağını söylediler. Kimse aramadı. Ben arayınca fiyat yükseldi. İkinci hafta için müsaitlik soralım dediler. Yine kimse aramadı. 11 kez görüşmeme rağmen dönüş olmadı. Benim tatilim eylüle ertelendi. Planlanan tarih oldukça uygundu, fakat kimse aramadığı için fiyat değişimi olmuş ve 10 bin TL gibi bir fiyat farkı çıktı. Şimdi ise beni arayıp, şu anki fiyattan yardımcı olabileceklerini söylüyorlar. İlgisiz personel yüzünden hem tatile geç gideceğim hem de yüksek fiyattan gitmek zorunda kalacağım. Personelin ilgisizliğinin faturası bana kesilmemeliydi.",Arzu,19 Temmuz 14:46,1.768,https://www.sikayetvar.com/setur-turizm/ilgisiz-acenta-nedeniyle-tatil-planim-ve-butcem-olumsuz-etkilendi,14 kez aramama rağmen kimse aramıyor neden kimse ilgilenmiyor sırf kart kampanyası yüzünden siteyi seçtim madem yardımcı olmak istemiyorsunuz neden bankalar ile anlaşma yaparsınız,0,[],,0
33090907,Setur'dan Alınan Tayland Turu Öncesi Yetersiz Bilgilendirme Ve İletişim Sorunu,"Daha iyi hizmet alabilmek için 20-27 Temmuz'25 tarihi için Setur 'dan Tayland Turu aldık. C-in yapmak için PNR istiyoruz, 48 saat demelerine rağmen bilgi verilmiyor, en az 3 gün önce doldurulması gereken giriş evrakları hakkında bilgi verilmiyor. Rezervasyonu yaptıktan sonra çağrı merkezinde 8 kayıt var, dönüş yok. Bir daha mı Setur, daha tura gitmeden asla. Tur diğer firmalarla birlikte, biz seyahat öncesi hizmet almak için, doğru bilgi için seçmiştik oysaki.",Murat,19 Temmuz 13:40,226,https://www.sikayetvar.com/setur-turizm/seturdan-alinan-tayland-turu-oncesi-yetersiz-bilgilendirme-ve-iletisim-sorunu,,0,[],,0
33089822,Yanlış Otele Yapılan Rezervasyon Mağduriyeti,"Setur çağrı merkezini arayarak Sidemarin Kirman Otel için rezervasyon yapmak istememe rağmen, rezervasyonum Sidera Kirman olarak yapılmış. Mağduriyetimin giderilmesini ve tatile gitmeden önce sorunumun çözülmesini istiyorum. Telefonla Setur firması ile görüştüm, bana 'Siz seçmişsiniz' diyorlar. Oysa ses kayıtları var, baştan beri Sidemarin olarak konuştuğumu dinleyebilirsiniz.",Burak,19 Temmuz 12:04,952,https://www.sikayetvar.com/setur-turizm/yanlis-otele-yapilan-rezervasyon-magduriyeti,,0,[],,0
33086703,Setur Turizm Yanlış Bilgiyle Taksit Mağduriyeti,"Setur firmasından Yurtiçi otel rezervasyonu yaptık. Ödemenin yüzde otuzunu ödedik, 6 taksitle. Kalan yüzde 70 ödemenin de 6 ay sonra 6 ya da 9 taksitte ödeneceği söylenmesine rağmen, ödeme günü geldiğinde bana en fazla 3 taksit olacağı belirtildi.
Ben ilk ödemede 9 taksit yapıp puan alma imkanım varken, bana yanlış bilgi verilerek daha büyük meblağı 3 taksitte ödemem söylendi. Bununla ilgili bu zamana kadar kayıt oluşturmama rağmen arayan soran da olmadı, firma umursamaz davranıyor şimdi de",Selçuk,18 Temmuz 22:50,44,https://www.sikayetvar.com/setur-turizm/setur-turizm-yanlis-bilgiyle-taksit-magduriyeti,Konuyla ilgili yardımcı olundu ilgililere ve firmaya teşekkürler,0,[],,1
33081615,Beklentilerin Karşılanmadığı Kıbrıs Otel Tatili Ve Yetersiz Müşteri Hizmeti,"Merhabalar, Setur'dan Kıbrıs otel tatili satın aldık. Satıcı arkadaşlar otelin resmini ve odalarını gösterdi. Beğenerek aldık, fakat otele giriş yaptığımızda, bizi bu otelde değil, otelin residence bölümüne (apartman dairesi) götürdüler. Setur müşteri hizmetlerini yaklaşık 4-5 kez aradım, acil dönüş yapacaklarını söylediler. Yaklaşık 24 saat oldu, hâlâ arayan yok. İade talep ettik, yanıt yok. Farklı oda talep ettik, yanıt yok. Farklı otel talep ettik, yanıt yok. Ailece çok mağdur olduk. Setur, lütfen müşterilerinize daha iyi hizmet verin.",Ufuk,18 Temmuz 15:21,1.181,https://www.sikayetvar.com/setur-turizm/beklentilerin-karsilanmadigi-kibris-otel-tatili-ve-yetersiz-musteri-hizmeti,3 günlük tatil sürecimiz bitiyor Setur hala bir sonuç üretmiyor nasıl olur da insanları bilgilendirmeden otel satıp günlük kiralık apartman dairesinde konaklatırlar anlam veremiyorum,0,[],,0
33069140,Beklentilerin Altında Kalan Tatil Deneyimi Ve Yetersiz Hizmet,"13-19 Temmuz tarihleri arasında konaklıyorum, hâlâ oteldeyim ancak çıkmak için sabırsızlanıyorum. Bugün, 17 Temmuz tarihli değerlendirmemi paylaşıyorum.'10 üzerinden puanım 3.' Bu puanı da yalnızca ağaç ve orman güzelliğine veriyorum.Otelin fiyat/performans oranı ortalamanın altında.Çocuk için yatak vereceklerini söylediler, ancak koltuğa çarşaf sermişler. Çocuğu bırak, kendinizi bile yatırmazsınız; eski ve sert.Otel yoğun olarak Rus misafirlere hizmet veriyor.Çalışanların çoğu Türk değil; nereli olduklarını bilmiyorum ama ne Türkçe ne de İngilizce biliyorlar.Hizmet ve yemek kalitesi standardın çok altında. Küçük bir örnek vermek gerekirse; milkshake diye sütün içine şurup sıkıp veriyorlar, çocuğu bırak kendiniz bile içmezsiniz. Pancake yanına verilen çikolata tabağın üzerinde donuyor. Orijinal içkiler ücretli, bunu anlıyorum; fakat konsept dahilinde orijinale yakın ürünler kullanılmalı. İçkilerde yoğun asitli ve kötü bir tat var.Oda temizliği ve havuzların temizliği yetersiz. Havuzun dibinde elektronik sigara gibi şeylere rastladım. Otel eski ve odalar yenilenmemiş. Yataklar kokuyor. Koca tatil köyünde havlu yok; ne havuz kenarında ne de iskelede şezlong var. Bulursanız da ya kırık ya da şemsiyesiz. Çok ilginç. Antalya'nın kavurucu sıcağında şemsiyenin önemi yok mu?
Bu oteli Setur'dan aldık. Böyle bir oteli portföyüne eklediği için Setur'a da şikayetimi ileteceğim. Hiç yakışmamış.",Sirin,17 Temmuz 14:09,44,https://www.sikayetvar.com/setur-turizm/beklentilerin-altinda-kalan-tatil-deneyimi-ve-yetersiz-hizmet,,0,[],,0
33060735,Yanlış Bilgilendirme Nedeniyle Bonus Puanlarım Kayboldu,Ailemizle birlikte Nata Vega şubesinden tatil rezervasyonumuzu yaptırdık. Görevli arkadaş yardımsever iyi niyetliydi. Ancak karta yüklenmesi gereken bonuslar için 1-31 Temmuz arası harcayabilirsiniz diye defalarca söyledi. Ancak 7 temmuzda kullanım süresi dolduğunu öğrendim. Bonus puanlarımın geri yüklenmesini talep ediyorum.,Caner,16 Temmuz 18:12,44,https://www.sikayetvar.com/setur-turizm/yanlis-bilgilendirme-nedeniyle-bonus-puanlarim-kayboldu,,0,[],,0
33059496,Setur'un Fiyat Hatası Nedeniyle Tatil Planım Altüst Oldu,"10 Temmuz günü Setur'dan, 20-23 Temmuz arası Bodrum'da seçip beğendiğim otele rezervasyon yaptırdım ve ücretini ödedim.12 Temmuz'da beni arayarak, kendi belirledikleri ve bana sattıkları fiyatın otel tarafından yetersiz görüldüğünü söyleyip, beni başka bir otele yönlendirmek istediler. Müşteri temsilcisi hızlıca otel isimleri saymaya başladı. Hiç adını duymadığım, konumuna ve resmine bakmadığım bir oteli seçmemi sağlamaya çalıştılar. O anda, 'O zaman ücreti iade edin' dedim.'Tamam' dediler.İki gün boyunca ücret iadesini bekledim.Bu hafta sonu gideceğim tatil için, bugün iade edilen paramla tekrar rezervasyon yapacağım.Nasıl bir saçmalık, anlamadım. Kendi belirledikleri fiyatı kendileri iptal edip beni mağdur ediyorlar. Setur'dan bir daha tatil almam.Hiç güven vermedi, tam bir pişmanlık.",Zeynep,16 Temmuz 16:38,225,https://www.sikayetvar.com/setur-turizm/seturun-fiyat-hatasi-nedeniyle-tatil-planim-altust-oldu,,0,[],,0
33053446,Vize Sürecinde Yaşanan İlgisizlik Ve Maddi Mağduriyet,"Setur Bursa Suryapı Marka AVM şubesinden 16.04.2025 tarihinde (rezervasyon no: 1369908) İzmir'den 'Dolu Dolu Büyük İtalya Turu (Napoli Başlangıçlı)' turunu satın aldık. İlerleyen günlerde, hava yolu şirketi kaynaklı değişiklik olduğu bildirildi ve bize tekrar fazla ücret karşılığında 19.05.2025 tarihinde başka bir tur satıldı (rezervasyon no: 1402335) 'Dolu Dolu Büyük İtalya Turu Çizme Rotası (Roma - Venedik)'. Turumuzun başlangıç tarihi 30 Ağustos idi. Bizimle ilgilenen A**** T**** isimli danışman, vize için önerebileceği ve özellikle aracı olabileceği bir firma olduğunu söyledi. Eşim Koç çalışanı olduğu için özellikle Setur'a güvendiğimizden sorgulamadan inandık. Bizden 26 bin lira vize için para aldı ve bu parayı kendi hesabına göndermemizi istedi. Vize için başvurduğunu ve vize danışmanlarının kendisini beklettiğini, yakın zamanda başvuru yapılacağını söyledi. Özellikle 'kilit zamanları bekliyoruz, takipteyim' gibi açıklamalarla sürekli bizi oyaladı. Son iki ay kala VIP vize alacaklarını söyleyerek şüphelendiğimiz durumlarda bizi bekletmeye devam etti. Durum üzerine vize firmasını kendi imkanlarımızla bulup sorguladığımızda başvuru yapılmadığı söylendi. Kendi ablasının sağlık problemlerinden ötürü bizim vize sürecimizi beklemeye aldığını öğrendik. Vize firması, 15.07.2025 tarihinin artık vize alınması için çok geç olduğunu tarafımıza iletti ve A**** Bey'den herhangi bir ücretin kendilerine iletilmediğini söylediler. A**** Bey'in bizden almış olduğu ücret, vize firmasının bizden isteyeceği paranın 10-15 bin lira kadar üzerinde olması da ekstra kandırıldığımızın bir diğer göstergesi. A**** Bey'in bizi iki üç günlük tatile gönderip hatasını telafi etmeye çalışması, bizim hayalini kurduğumuz ve aylardır planını yaptığımız turumuza gidememizin karşılığı olamaz. Bu tatil için nisan ayında plan yapmaya başladık. Nöbet usulü çalışan insanlar olduğumuz için aylar öncesinden yıllık izinlerimizi bu hayalimiz için planladık. Oğlumuzun 3. yaş gününde Roma'da olmayı hayal ederken, A**** Bey'in bizi oyalaması yüzünden hayalimiz yarım kalmıştır. Gerekli şikayetleri ilgili yerlere yapmaya devam edeceğimizi bildiriyoruz. Setur tarafından mağduriyetimizin giderilmesini rica ediyoruz. A**** T**** isimli çalışanın da gerekli cezayı almasını özellikle istiyoruz.",Seda,16 Temmuz 07:33,44,https://www.sikayetvar.com/setur-turizm/vize-surecinde-yasanan-ilgisizlik-ve-maddi-magduriyet,,0,[],,0
33052312,"Balayı Rezervasyonunda Söz Verilen Şartlar Değiştirildi, Mağdur Edildik",Setur 'dan balayı için yapmış olduğumuz rezervasyonda gün değişikliği yapmak için görüştük. Call centerda ilk görüştüğümüz S**** hanım oldukça yardımcı oldu. Gün değişikliği hakkında otel ile görüşeceğini iletti. Aynı gün 3-4 saat içinde geri arayıp talep edilen günlerde müsaitlik olduğunu ve yine otelin fark ödemeksizin gün değişikliği yapılabileceğini kabul ettiğini iletti. Ertesi gün işlemler için arandığımızda farklı biri 7650₺ farkı ödemeyi kabul edip işlemi onaylayabilirsiniz dedi. Dün bu şekilde söylenmedi dedik. Bugünün şartları ile böyle gibi cümleler söyledi. Daha bir gün öncesinde otelin fark ödemeksizin kabul ettiği değişiklik ne oldu da bugünün şartlarıyla değişti? Bu mağduriyet balayımız olduğu için bizi ekstra üzdü. Bir daha acente ile çalışmayız büyük ihtimal,Başak,16 Temmuz 00:07,899,https://www.sikayetvar.com/setur-turizm/balayi-rezervasyonunda-soz-verilen-sartlar-degistirildi-magdur-edildik,,0,[],,0
33050760,"Setur Turizm Rezervasyonum Otelde Yok Sayıldı, Mağdur Edildik!","Rezervasyon yaptığım Setur firması yüzünden, işimden izin alıp ailemle tatil yapmak için yüzlerce kilometre yol gidip otel kapısında ""Rezervasyon bulunmamaktadır"" denilerek otelden kovulduk. Müşteri hizmetleri beni otel kapısında 2-3 saat oyaladıktan sonra ücret iadesi yaptı. Asla mağduriyetimizle ilgilenmediler. Hiçbir şekilde çözüm sunmadılar. Kurumsal olsun olmasın sorun yaşamayalım diye seçtiğimiz Setur 'a, otel çalışanının yorumu ise ""Setur sizin sandığınız gibi büyük bir firma değil, biz onlarla çalışmıyoruz, bizim adımıza nasıl rezervasyon yaparlar"" oldu.",Mustafa,15 Temmuz 20:37,460,https://www.sikayetvar.com/setur-turizm/setur-turizm-rezervasyonum-otelde-yok-sayildi-magdur-edildik,Ücret iadesi yapılırken puanlarım ile yaptığım kısım iade edilmemiş. 85 TL puan kullanmıştım onu geri göndermemiş Setur. Ama alışverişten kazandığım Setur puanı rezervasyon iptal edilir edilmez geriye almasını biliyor arkadaşlar. Yazıklar olsun gerçekten.,0,[],,0
33049795,Yanlış Bilgilendirme Ve Uygunsuz Ortam Nedeniyle Tatil Mağduriyeti,"12.07.2025 – 15.07.2025 tarihleri arasında eşimle birlikte Antalya Belek’te bulunan Adam&Eve Hotel için acenteniz aracılığıyla rezervasyon yaptırdık. Ancak ne yazık ki bu tatil deneyimi, tamamen yanlış bilgilendirme ve yetersiz yönlendirme sebebiyle hayatımızın en rahatsız edici anlarından biri haline geldi.
Rezervasyon sırasında, otelde erkek gruplarına izin verilmediği bilgisi tarafımıza aktarılmıştı. Ancak otele girdiğimiz andan itibaren bu bilgilerin gerçekle hiçbir ilgisi olmadığı açıkça ortaya çıktı.
Tesis içerisinde; yasaklı madde kullanımı ve taşkınlıklar, açıkça cinsel amaçla konaklayan gruplar, kadın pazarlama faaliyetini andıran ortamlar gibi kabul edilemez durumlara maruz kaldık.
Bu bağlamda, acentenizin bizi yanlış yönlendirdiğini, bilerek ya da bilmeyerek gerçek dışı bilgilerle satış yaptığını düşünüyor ve bu durumdan dolayı hem maddi hem manevi mağduriyet yaşadığımızı beyan ediyorum.
Bu gerekçelerle birlikte, satın aldığım hizmetin gerçek tanıtımıyla örtüşmemesi, yanlış bilgilendirme ve yaşadığımız ciddi mağduriyet nedeniyle ödediğim ücretin tarafıma iadesini talep ediyorum. Aksi takdirde Tüketici Hakem Heyeti ve diğer gerekli mercilere başvuracağımı belirtmek isterim.",Selen,15 Temmuz 18:33,1.768,https://www.sikayetvar.com/setur-turizm/yanlis-bilgilendirme-ve-uygunsuz-ortam-nedeniyle-tatil-magduriyeti,,0,[],,0
33049584,Costa Türkiye Rehberinin Yetersiz Bilgilendirmesi Nedeniyle Valizime Kavuşamıyorum,"Costa Toscana ile 7-14 Haziran 2025 tarihinde Batı Akdeniz gezisine katıldım. Costa İtalya'dan hiçbir şikayetim yok. Ama Costa Türkiye'den şikayetim var. Zira Tur rehberinin sesli/sözlü/yazılı hiçbir uyarı yapmaması nedeniyle turun son gecesi kabin önüne bıraktığım valizimi, gemi çıkışında gemiden alıp havalimanı otobüsüne yüklemem gerektiğini bilemedim. Sonuç: Bir aydır valizime kavuşamadım. Rehber ""Cruise'larda adet budur, bilmeniz gerekirdi"" diyor. Costa Turkey'in 444'lü telefonları müştekileri oyalamakla görevli. Costa İtalya'ya başvurdum, onlar da valizin fotoğrafını istedi. Şimdi aracı firma Setur 'a başvurdum. Bakalım onlar ne yapacak?",Nilgün,15 Temmuz 18:11,1.049,https://www.sikayetvar.com/setur-turizm/costa-turkiye-rehberinin-yetersiz-bilgilendirmesi-nedeniyle-valizime-kavusamiyorum,,0,[],,0
33047640,"Rezervasyonun Son Anda İptaliyle Tatilimiz Mahvoldu, Mağduriyetimiz Giderilmiyor","14 Temmuz Pazartesi 2025 tarihinde Setur üzerinden almış olduğumuz Düzce Akçakoca Ceneviz Suit Otel 3 kişilik oda rezervasyonumuz, 15 Temmuz Salı 2025 tarihinde otele gireceğimiz sırada telefon üzerinden aranıp iptal edileceği söylendi. Setur 'dan kaynaklanan bir fiyat hatası yüzünden otele giriş yapamıyoruz bir parkta oturduk bekliyoruz. Mağduriyetimizin giderilmesi için talep açıldığı söylendi ama hâlâ beklemedeyiz. 1 günlüğüne gelmiş olduğumuz tatilimizi sokaklarda geçirmemize sebep oldukları için ve şuan ki mağduriyetimizi gidermedikleri için Setur 'u TÜRSAB'a şikayet edeceğimizi iletmek istiyorum. Setur bir hatadır mı demek gerekiyor bilmiyorum. Biz hata ettik sizler etmeyin. Bizim gibi sokaklarda kalmayın!",Fatma,15 Temmuz 14:58,1.791,https://www.sikayetvar.com/setur-turizm/rezervasyonun-son-anda-iptaliyle-tatilimiz-mahvoldu-magduriyetimiz-giderilmiyor,,0,[],,0
33045232,"Setur Turizm Kadınlar Plajında Öğle Yemeği Kaldırıldı, Bilgilendirme Yapılmadı, Çözüm Yok","Zehra grup otel'den 2024 Aralık sonunda 2025 temmuz için rezervasyon yaptırdık. Otel her şey dahil olarak geçiyor. Fakat otelin kendine ait kadınlar plajında öğlen yemekleri müşterilerine verilirken bu sene kaldırılmış durumda. Bu konu hakkında bizi rezervasyon yaptırdığım Setur firması ve otel kesinlikle bilgilendirmedi.
Sorunun çözülmesi için iletişime geçiyoruz fakat çözüm sağlanmıyor. Zehra otelin müdürü otele giriş yaptığımızda orada olmasına rağmen bize yetkili yok dendi. Sonradan orada olduğunu öğrendik. Va tenezzül edip durum nedir diye bile sormadı. Haklarımı yasal yolla arayacağım.",Ebru,15 Temmuz 11:10,899,https://www.sikayetvar.com/setur-turizm/setur-turizm-kadinlar-plajinda-ogle-yemegi-kaldirildi-bilgilendirme-yapilmadi-cozum-yok,,0,[],,0
33039827,İptal Edilebilir Oda Satışı Sonrasında İptal Talebimin Reddedilmesi,"Seturdan iptalli olarak aldığım otel rezervasyonu iptal süresine daha olmasına rağmen iptalsiz oda diyerek iptal edilmiyor. Ben oteli seturdan almış olmama rağmen otelin iptali kabul etmediğini söylüyorlar. Ben zaten otelle muhatap olmak isteseydim otelden rezervasyon yaptırırdım. Madem iptal siz neden iptal edilebilir olarak satıyorsunuz elimde bunun fotoğrafları da var şimdi ekleyeceğim. Bir daha asla Setur 'dan bir tatil almam, size de önermiyorum.",Tuğçe,14 Temmuz 18:16,1.018,https://www.sikayetvar.com/setur-turizm/iptal-edilebilir-oda-satisi-sonrasinda-iptal-talebimin-reddedilmesi,,0,[],,0
33034131,Rezervasyon Fiyat Farkı İçin Verilen Sözler Yerine Getirilmedi,"13 Haziran 2025'te 1151183 numaralı rezervasyon kodu ile ETS boykotu nedeniyle Setur'u denemek istedim. İlk defa, 24-24 Ağustos arası 2 yetişkin ve 1 yaşında bebek için Comfort Corner Room ayarladık. 45 bin TL olan odayı 10 Temmuz'da ETS Tur'dan kontrol ettiğimizde 33.200 TL olduğunu gördük. Bunun üzerine Setur'u aradım ve iptal etmek istedim, onlar da aradaki farkı ödeyeceklerini söylediler. Kaç gündür oyaladılar. Şimdi ise arayıp yanlışlık olduğunu, isterseniz iade başvurusu yapalım dediler fakat ETS Tur'da fiyatlar arttı ve odalar bitti. Eğer çözüm bulunmazsa Setur ile bir daha asla çalışmayacağım.",M. Kemal,14 Temmuz 11:31,44,https://www.sikayetvar.com/setur-turizm/rezervasyon-fiyat-farki-icin-verilen-sozler-yerine-getirilmedi,Bu da ETS Tur fiyatı,0,[],,0
